1. MGI accession id	3. marker symbol	6. Entrez gene id
MGI:5579445	Gm28739	null
MGI:5579446	Gm28740	null
MGI:5579447	Gm28741	null
MGI:5579448	Gm28742	null
MGI:5579449	Gm28743	null
MGI:5579450	Gm28744	null
MGI:5579451	Gm28745	null
MGI:5579452	Gm28746	null
MGI:5579453	Gm28747	null
MGI:5579455	Gm28749	null
MGI:5579456	Gm28750	null
MGI:5579457	Gm28751	null
MGI:5579458	Gm28752	null
MGI:5579459	Gm28753	null
MGI:5579460	Gm28754	null
MGI:5579461	Gm28755	null
MGI:5579462	Gm28756	null
MGI:5579463	Gm28757	null
MGI:5579464	Gm28758	null
MGI:5579465	Gm28759	null
MGI:5579466	Gm28760	null
MGI:5579467	Gm28761	null
MGI:5579468	Gm28762	null
MGI:5579469	Gm28763	null
MGI:5579470	Gm28764	102633123
MGI:5579471	Gm28765	null
MGI:5579472	Gm28766	null
MGI:5579473	Gm28767	null
MGI:5579474	Gm28768	null
MGI:5579475	Gm28769	null
MGI:5579476	Gm28770	null
MGI:5579477	Gm28771	null
MGI:5579478	Gm28772	null
MGI:5579479	Gm28773	null
MGI:5579480	Gm28774	null
MGI:5579481	Gm28775	null
MGI:5579482	Gm28776	null
MGI:5579483	Gm28777	null
MGI:5579484	Gm28778	null
MGI:5579485	Gm28779	null
MGI:5579486	Gm28780	null
MGI:5579487	Gm28781	null
MGI:5579488	Gm28782	105243915
MGI:5579489	Gm28783	102634310
MGI:5579490	Gm28784	102634541
MGI:5579491	Gm28785	null
MGI:5579492	Gm28786	null
MGI:5579493	Gm28787	null
MGI:5579494	Gm28788	null
MGI:5579495	Gm28789	null
MGI:5579496	Gm28790	null
MGI:5579497	Gm28791	null
MGI:5579498	Gm28792	null
MGI:5579499	Gm28793	null
MGI:5579500	Gm28794	null
MGI:5579501	Gm28795	null
MGI:5579502	Gm28796	null
MGI:5579503	Gm28797	null
MGI:5579504	Gm28798	null
MGI:5579505	Gm28799	null
MGI:5579506	Gm28800	102640008
MGI:5579507	Gm28801	null
MGI:5579508	Gm28802	101056017
MGI:5579509	Gm28803	null
MGI:5579512	Gm28806	null
MGI:5579513	Gm28807	null
MGI:5579514	Gm28808	null
MGI:5579515	Gm28809	null
MGI:5579516	Gm28810	null
MGI:5579517	Gm28811	null
MGI:5579518	Gm28812	null
MGI:5579519	Gm28813	null
MGI:5579520	Gm28814	null
MGI:5579521	Gm28815	null
MGI:5579522	Gm28816	null
MGI:5579523	Gm28817	null
MGI:5579524	Gm28818	102632274
MGI:5579525	Gm28819	null
MGI:5579526	Gm28820	null
MGI:5579527	Gm28821	null
MGI:5579528	Gm28822	105243890
MGI:5579529	Gm28823	null
MGI:5579530	Gm28824	null
MGI:5579531	Gm28825	null
MGI:5579532	Gm28826	null
MGI:5579533	Gm28827	null
MGI:5579534	Gm28828	null
MGI:5579535	Gm28829	null
MGI:5579536	Gm28830	null
MGI:5579537	Gm28831	null
MGI:5579538	Gm28832	null
MGI:5579539	Gm28833	null
MGI:5579540	Gm28834	null
MGI:5579541	Gm28835	null
MGI:5579542	Gm28836	102635593
MGI:5579543	Gm28837	null
MGI:5579544	Gm28838	null
MGI:5579545	Gm28839	null
MGI:5579546	Gm28840	102632557
MGI:5579547	Gm28841	null
MGI:5579548	Gm28842	null
MGI:5579549	Gm28843	null
MGI:5579550	Gm28844	null
MGI:5579551	Gm28845	null
MGI:5579552	Gm28846	null
MGI:5579553	Gm28847	null
MGI:5579554	Gm28848	null
MGI:5579555	Gm28849	null
MGI:5579556	Gm28850	102632977
MGI:5579557	Gm28851	null
MGI:5579558	Gm28852	null
MGI:5579559	Gm28853	null
MGI:5579560	Gm28854	null
MGI:5579561	Gm28855	null
MGI:5579562	Gm28856	433347
MGI:5579563	Gm28857	102640440
MGI:5579564	Gm28858	null
MGI:5579565	Gm28859	null
MGI:5579566	Gm28860	null
MGI:5579567	Gm28861	null
MGI:5579568	Gm28862	null
MGI:5579569	Gm28863	null
MGI:5579570	Gm28864	null
MGI:5579571	Gm28865	null
MGI:5579572	Gm28866	null
MGI:5579573	Gm28867	102636140
MGI:5579575	Gm28869	null
MGI:5579576	Gm28870	null
MGI:5579577	Gm28871	null
MGI:5579578	Gm28872	null
MGI:5579579	Gm28873	null
MGI:5579580	Gm28874	102640216
MGI:5579581	Gm28875	null
MGI:5579582	Gm28876	102632344
MGI:5579583	Gm28877	null
MGI:5579584	Gm28878	null
MGI:5579585	Gm28879	null
MGI:5579586	Gm28880	null
MGI:5579587	Gm28881	102632700
MGI:5579588	Gm28882	null
MGI:5579589	Gm28883	null
MGI:5579590	Gm28884	null
MGI:5579591	Gm28885	null
MGI:5579592	Gm28886	null
MGI:5579593	Gm28887	null
MGI:5579594	Gm28888	102636823
MGI:5579595	Gm28889	null
MGI:5579596	Gm28890	null
MGI:5579597	Gm28891	108168535
MGI:5579598	Gm28892	null
MGI:5579599	Gm28893	105243917
MGI:5579600	Gm28894	null
MGI:5579601	Gm28895	null
MGI:5579602	Gm28896	null
MGI:5579603	Gm28897	null
MGI:5579604	Gm28898	null
MGI:5579605	Gm28899	null
MGI:5579606	Gm28900	null
MGI:5579607	Gm28901	null
MGI:5579608	Gm28902	null
MGI:5579610	Gm28904	null
MGI:5579611	Gm28905	102633974
MGI:5579612	Gm28906	null
MGI:5579613	Gm28907	null
MGI:5579614	Gm28908	null
MGI:5579615	Gm28909	null
MGI:5579616	Gm28910	null
MGI:5579617	Gm28911	null
MGI:5579618	Gm28912	null
MGI:5579619	Gm28913	102631674
MGI:5579620	Gm28914	null
MGI:5579621	Gm28915	null
MGI:5579622	Gm28916	null
MGI:5579623	Gm28917	null
MGI:5579624	Gm28918	null
MGI:5579625	Gm28919	null
MGI:5579626	Gm28920	null
MGI:5579627	Gm28921	null
MGI:5579628	Gm28922	null
MGI:5579629	Gm28923	102640346
MGI:5579630	Gm28924	null
MGI:5579631	Gm28925	null
MGI:5579632	Gm28926	null
MGI:5579633	Gm28927	null
MGI:5579634	Gm28928	null
MGI:5579635	Gm28929	null
MGI:5579636	Gm28930	null
MGI:5579638	Gm28932	null
MGI:5579639	Gm28933	null
MGI:5579640	Gm28934	null
MGI:5579641	Gm28935	null
MGI:5579642	Gm28936	null
MGI:5579643	Gm28937	null
MGI:5579644	Gm28938	102640797
MGI:5579645	Gm28939	null
MGI:5579646	Gm28940	null
MGI:5579647	Gm28941	null
MGI:5579648	Gm28942	null
MGI:5579649	Gm28943	null
MGI:5579650	Gm28944	null
MGI:5579651	Gm28945	null
MGI:5579652	Gm28946	null
MGI:5579653	Gm28947	null
MGI:5579654	Gm28948	null
MGI:5579655	Gm28949	null
MGI:5579656	Gm28950	null
MGI:5579657	Gm28951	null
MGI:5579658	Gm28952	null
MGI:5579659	Gm28953	null
MGI:5579660	Gm28954	null
MGI:5579661	Gm28955	null
MGI:5579662	Gm28956	null
MGI:5579663	Gm28957	null
MGI:5579664	Gm28958	null
MGI:5579665	Gm28959	null
MGI:5579666	Gm28960	null
MGI:5579667	Gm28961	null
MGI:5579668	Gm28962	null
MGI:5579669	Gm28963	null
MGI:5579670	Gm28964	null
MGI:5579671	Gm28965	null
MGI:5579672	Gm28966	null
MGI:5579673	Gm28967	null
MGI:5579674	Gm28968	null
MGI:5579675	Gm28969	null
MGI:5579676	Gm28970	null
MGI:5579677	Gm28971	null
MGI:5579678	Gm28972	null
MGI:5579679	Gm28973	null
MGI:5579680	Gm28974	null
MGI:5579681	Gm28975	null
MGI:5579682	Gm28976	null
MGI:5579683	Gm28977	null
MGI:5579684	Gm28978	null
MGI:5579685	Gm28979	102633035
MGI:5579686	Gm28980	102639846
MGI:5579687	Gm28981	null
MGI:5579688	Gm28982	null
MGI:5579689	Gm28983	null
MGI:5579690	Gm28984	null
MGI:5579691	Gm28985	null
MGI:5579692	Gm28986	null
MGI:5579693	Gm28987	102633168
MGI:5579694	Gm28988	null
MGI:5579695	Gm28989	null
MGI:5579696	Gm28990	null
MGI:5579697	Gm28991	null
MGI:5579698	Gm28992	null
MGI:5579699	Gm28993	null
MGI:5579700	Gm28994	null
MGI:5579701	Gm28995	null
MGI:5579702	Gm28996	null
MGI:5579703	Gm28997	null
MGI:5579704	Gm28998	101056194
MGI:5579705	Gm28999	null
MGI:5579706	Gm29000	null
MGI:5579707	Gm29001	null
MGI:5579708	Gm29002	null
MGI:5579709	Gm29003	null
MGI:5579711	Gm29005	null
MGI:5579712	Gm29006	null
MGI:5579713	Gm29007	105244862
MGI:5579714	Gm29008	null
MGI:5579715	Gm29009	null
MGI:5579716	Gm29010	102639813
MGI:5579717	Gm29011	null
MGI:5579718	Gm29012	102634726
MGI:5579719	Gm29013	null
MGI:5579720	Gm29014	null
MGI:5579721	Gm29015	null
MGI:5579722	Gm29016	null
MGI:5579723	Gm29017	null
MGI:5579724	Gm29018	105243932
MGI:5579725	Gm29019	null
MGI:5579726	Gm29020	null
MGI:5579727	Gm29021	null
MGI:5579728	Gm29022	null
MGI:5579729	Gm29023	null
MGI:5579730	Gm29024	101056091
MGI:5579731	Gm29025	null
MGI:5579732	Gm29026	null
MGI:5579733	Gm29027	102634965
MGI:5579734	Gm29028	null
MGI:5579735	Gm29029	null
MGI:5579736	Gm29030	null
MGI:5579737	Gm29031	null
MGI:5579738	Gm29032	null
MGI:5579739	Gm29033	null
MGI:5579740	Gm29034	null
MGI:5579742	Gm29036	null
MGI:5579743	Gm29037	null
MGI:5579744	Gm29038	null
MGI:5579746	Gm29040	102632346
MGI:5579747	Gm29041	null
MGI:5579748	Gm29042	null
MGI:5579749	Gm29043	null
MGI:5579750	Gm29044	null
MGI:5579751	Gm29045	null
MGI:5579752	Gm29046	null
MGI:5579753	Gm29047	null
MGI:5579754	Gm29048	null
MGI:5579755	Gm29049	null
MGI:5579756	Gm29050	102638468
MGI:5579757	Gm29051	null
MGI:5579758	Gm29052	null
MGI:5579759	Gm29053	null
MGI:5579760	Gm29054	null
MGI:5579761	Gm29055	null
MGI:5579762	Gm29056	null
MGI:5579763	Gm29057	null
MGI:5579764	Gm29058	null
MGI:5579765	Gm29059	null
MGI:5579766	Gm29060	null
MGI:5579767	Gm29061	null
MGI:5579768	Gm29062	null
MGI:5579769	Gm29063	null
MGI:5579770	Gm29064	null
MGI:5579771	Gm29065	102635304
MGI:5579772	Gm29066	null
MGI:5579773	Gm29067	null
MGI:5579774	Gm29068	null
MGI:5579775	Gm29069	null
MGI:5579776	Gm29070	null
MGI:5579777	Gm29071	null
MGI:5579778	Gm29072	null
MGI:5579779	Gm29073	null
MGI:5579780	Gm29074	null
MGI:5579781	Gm29075	null
MGI:5579782	Gm29076	null
MGI:5579783	Gm29077	null
MGI:5579784	Gm29078	null
MGI:5579785	Gm29079	null
MGI:5579786	Gm29080	null
MGI:5579787	Gm29081	102639447
MGI:5579788	Gm29082	null
MGI:5579789	Gm29083	105243942
MGI:5579790	Gm29084	null
MGI:5579791	Gm29085	null
MGI:5579792	Gm29086	null
MGI:5579793	Gm29087	102633799
MGI:5579794	Gm29088	null
MGI:5579795	Gm29089	102631771
MGI:5579796	Gm29090	null
MGI:5579797	Gm29091	null
MGI:5579798	Gm29092	null
MGI:5579799	Gm29093	null
MGI:5579800	Gm29094	null
MGI:5579801	Gm29095	null
MGI:5579803	Gm29097	null
MGI:5579804	Gm29098	null
MGI:5579805	Gm29099	null
MGI:5579806	Gm29100	null
MGI:5579807	Gm29101	null
MGI:5579809	Gm29103	null
MGI:5579810	Gm29104	null
MGI:5579811	Gm29105	null
MGI:5579812	Gm29106	null
MGI:5579813	Gm29107	null
MGI:5579814	Gm29108	null
MGI:5579815	Gm29109	null
MGI:5579816	Gm29110	null
MGI:5579817	Gm29111	null
MGI:5579818	Gm29112	null
MGI:5579819	Gm29113	null
MGI:5579820	Gm29114	null
MGI:5579821	Gm29115	null
MGI:5579822	Gm29116	null
MGI:5579823	Gm29117	null
MGI:5579824	Gm29118	null
MGI:5579825	Gm29119	null
MGI:5579826	Gm29120	null
MGI:5579827	Gm29121	null
MGI:5579828	Gm29122	null
MGI:5579829	Gm29123	null
MGI:5579830	Gm29124	null
MGI:5579831	Gm29125	null
MGI:5579832	Gm29126	null
MGI:5579833	Gm29127	null
MGI:5579834	Gm29128	null
MGI:5579835	Gm29129	null
MGI:5579836	Gm29130	null
MGI:5579837	Gm29131	null
MGI:5579838	Gm29132	null
MGI:5579839	Gm29133	null
MGI:5579840	Gm29134	null
MGI:5579841	Gm29135	null
MGI:5579843	Gm29137	null
MGI:5579844	Gm29138	101055993
MGI:5579845	Gm29139	null
MGI:5579846	Gm29140	null
MGI:5579847	Gm29141	null
MGI:5579848	Gm29142	null
MGI:5579849	Gm29143	null
MGI:5579850	Gm29144	null
MGI:5579851	Gm29145	null
MGI:5579852	Gm29146	null
MGI:5579853	Gm29147	null
MGI:5579854	Gm29148	null
MGI:5579855	Gm29149	null
MGI:5579857	Gm29151	null
MGI:5579858	Gm29152	102640020
MGI:5579860	Gm29154	102635534
MGI:5579861	Gm29155	null
MGI:5579862	Gm29156	null
MGI:5579863	Gm29157	null
MGI:5579864	Gm29158	null
MGI:5579865	Gm29159	null
MGI:5579866	Gm29160	null
MGI:5579867	Gm29161	null
MGI:5579868	Gm29162	null
MGI:5579869	Gm29163	null
MGI:5579870	Gm29164	null
MGI:5579871	Gm29165	null
MGI:5579872	Gm29166	null
MGI:5579873	Gm29167	null
MGI:5579874	Gm29168	null
MGI:5579875	Gm29169	null
MGI:5579876	Gm29170	null
MGI:5579877	Gm29171	null
MGI:5579878	Gm29172	null
MGI:5579881	Gm29175	null
MGI:5579882	Gm29176	null
MGI:5579884	Gm29178	null
MGI:5579885	Gm29179	null
MGI:5579886	Gm29180	null
MGI:5579887	Gm29181	null
MGI:5579888	Gm29182	null
MGI:5579889	Gm29183	102633781
MGI:5579890	Gm29184	null
MGI:5579891	Gm29185	105243957
MGI:5579892	Gm29186	null
MGI:5579893	Gm29187	null
MGI:5579894	Gm29188	null
MGI:5579895	Gm29189	null
MGI:5579896	Gm29190	null
MGI:5579897	Gm29191	null
MGI:5579898	Gm29192	null
MGI:5579899	Gm29193	null
MGI:5579900	Gm29194	null
MGI:5579901	Gm29195	null
MGI:5579902	Gm29196	null
MGI:5579903	Gm29197	null
MGI:5579904	Gm29198	null
MGI:5579905	Gm29199	null
MGI:5579906	Gm29200	null
MGI:5579907	Gm29201	null
MGI:5579908	Gm29202	null
MGI:5579909	Gm29203	null
MGI:5579910	Gm29204	102636753
MGI:5579912	Gm29206	null
MGI:5579913	Gm29207	null
MGI:5579914	Gm29208	null
MGI:5579915	Gm29209	null
MGI:5579916	Gm29210	null
MGI:5579917	Gm29211	null
MGI:5579918	Gm29212	null
MGI:5579919	Gm29213	null
MGI:5579920	Gm29214	null
MGI:5579921	Gm29215	102632675
MGI:5579922	Gm29216	null
MGI:5579923	Gm29217	null
MGI:5579924	Gm29218	null
MGI:5579925	Gm29219	null
MGI:5579926	Gm29220	null
MGI:5579927	Gm29221	null
MGI:5579928	Gm29222	null
MGI:5579929	Gm29223	null
MGI:5579930	Gm29224	null
MGI:5579931	Gm29225	null
MGI:5579932	Gm29226	null
MGI:5579933	Gm29227	null
MGI:5579934	Gm29228	102634920
MGI:5579935	Gm29229	null
MGI:5579936	Gm29230	102639521
MGI:5579937	Gm29231	null
MGI:5579938	Gm29232	null
MGI:5579939	Gm29233	null
MGI:5579940	Gm29234	null
MGI:5579941	Gm29235	null
MGI:5579942	Gm29236	null
MGI:5579943	Gm29237	null
MGI:5579944	Gm29238	null
MGI:5579945	Gm29239	null
MGI:5579946	Gm29240	102639880
MGI:5579947	Gm29241	108167699
MGI:5579948	Gm29242	null
MGI:5579949	Gm29243	102636691
MGI:5579950	Gm29244	null
MGI:5579951	Gm29245	null
MGI:5579952	Gm29246	null
MGI:5579953	Gm29247	null
MGI:5579954	Gm29248	null
MGI:5579955	Gm29249	null
MGI:5579956	Gm29250	null
MGI:5579957	Gm29251	null
MGI:5579958	Gm29252	null
MGI:5579959	Gm29253	null
MGI:5579960	Gm29254	null
MGI:5579961	Gm29255	102640227
MGI:5579962	Gm29256	null
MGI:5579963	Gm29257	102636216
MGI:5579964	Gm29258	102636497
MGI:5579965	Gm29259	null
MGI:5579966	Gm29260	102639765
MGI:5579967	Gm29261	null
MGI:5579968	Gm29262	null
MGI:5579969	Gm29263	101056012
MGI:5579970	Gm29264	null
MGI:5579971	Gm29265	null
MGI:5579972	Gm29266	null
MGI:5579973	Gm29267	null
MGI:5579974	Gm29268	null
MGI:5579975	Gm29269	null
MGI:5579976	Gm29270	null
MGI:5579977	Gm29271	null
MGI:5579978	Gm29272	null
MGI:5579979	Gm29273	null
MGI:5579980	Gm29274	null
MGI:5579981	Gm29275	null
MGI:5579982	Gm29276	101055773
MGI:5579983	Gm29277	null
MGI:5579984	Gm29278	null
MGI:5579985	Gm29279	null
MGI:5579986	Gm29280	null
MGI:5579987	Gm29281	null
MGI:5579988	Gm29282	null
MGI:5579989	Gm29283	null
MGI:5579990	Gm29284	null
MGI:5579991	Gm29285	null
MGI:5579992	Gm29286	102637549
MGI:5579994	Gm29288	null
MGI:5579995	Gm29289	null
MGI:5579996	Gm29290	null
MGI:5579997	Gm29291	null
MGI:5579998	Gm29292	null
MGI:5579999	Gm29293	null
MGI:5580001	Gm29295	null
MGI:5580002	Gm29296	null
MGI:5580003	Gm29297	null
MGI:5580004	Gm29298	null
MGI:5580005	Gm29299	null
MGI:5580006	Gm29300	null
MGI:5580007	Gm29301	null
MGI:5580008	Gm29302	null
MGI:5580009	Gm29303	null
MGI:5580010	Gm29304	null
MGI:5580011	Gm29305	null
MGI:5580012	Gm29306	null
MGI:5580013	Gm29307	null
MGI:5580014	Gm29308	null
MGI:5580015	Gm29309	null
MGI:5580016	Gm29310	null
MGI:5580017	Gm29311	null
MGI:5580018	Gm29312	null
MGI:5580019	Gm29313	null
MGI:5580020	Gm29314	null
MGI:5580021	Gm29315	108168643
MGI:5580022	Gm29316	null
MGI:5580023	Gm29317	null
MGI:5580024	Gm29318	null
MGI:5580025	Gm29319	null
MGI:5580026	Gm29320	null
MGI:5580027	Gm29321	null
MGI:5580028	Gm29322	null
MGI:5580029	Gm29323	null
MGI:5580030	Gm29324	null
MGI:5580031	Gm29325	null
MGI:5580032	Gm29326	null
MGI:5580033	Gm29327	null
MGI:5580034	Gm29328	108167439
MGI:5580035	Gm29329	null
MGI:5580036	Gm29330	null
MGI:5580037	Gm29331	null
MGI:5580038	Gm29332	null
MGI:5580039	Gm29333	null
MGI:5580040	Gm29334	null
MGI:5580041	Gm29335	null
MGI:5580042	Gm29336	null
MGI:5580043	Gm29337	null
MGI:5580044	Gm29338	102638379
MGI:5580045	Gm29339	null
MGI:5580046	Gm29340	null
MGI:5580047	Gm29341	null
MGI:5580048	Gm29342	null
MGI:5580049	Gm29343	null
MGI:5580050	Gm29344	null
MGI:5580051	Gm29345	105246692
MGI:5580052	Gm29346	null
MGI:5580053	Gm29347	null
MGI:5580054	Gm29348	null
MGI:5580055	Gm29349	null
MGI:5580056	Gm29350	null
MGI:5580057	Gm29351	null
MGI:5580058	Gm29352	null
MGI:5580059	Gm29353	null
MGI:5580060	Gm29354	null
MGI:5580061	Gm29355	null
MGI:5580062	Gm29356	null
MGI:5580063	Gm29357	null
MGI:5580064	Gm29358	null
MGI:5580065	Gm29359	null
MGI:5580066	Gm29360	102640504
MGI:5580067	Gm29361	null
MGI:5580068	Gm29362	null
MGI:5580069	Gm29363	null
MGI:5580070	Gm29364	null
MGI:5580071	Gm29365	null
MGI:5580072	Gm29366	null
MGI:5580073	Gm29367	null
MGI:5580074	Gm29368	null
MGI:5580075	Gm29369	null
MGI:5580076	Gm29370	null
MGI:5580077	Gm29371	102635830
MGI:5580078	Gm29372	null
MGI:5580079	Gm29373	null
MGI:5580080	Gm29374	null
MGI:5580081	Gm29375	null
MGI:5580082	Gm29376	102634941
MGI:5580083	Gm29377	null
MGI:5580084	Gm29378	null
MGI:5580085	Gm29379	null
MGI:5580086	Gm29380	null
MGI:5580087	Gm29381	null
MGI:5580088	Gm29382	null
MGI:5580089	Gm29383	108167604
MGI:5580090	Gm29384	null
MGI:5580091	Gm29385	null
MGI:5580092	Gm29386	102640535
MGI:5580093	Gm29387	108167716
MGI:5580094	Gm29388	null
MGI:5580095	Gm29389	108167832
MGI:5580096	Gm29390	null
MGI:5580097	Gm29391	null
MGI:5580098	Gm29392	null
MGI:5580099	Gm29393	102640842
MGI:5580100	Gm29394	null
MGI:5580101	Gm29395	null
MGI:5580102	Gm29396	null
MGI:5580103	Gm29397	null
MGI:5580104	Gm29398	105246724
MGI:5580105	Gm29399	null
MGI:5580106	Gm29400	null
MGI:5580107	Gm29401	null
MGI:5580108	Gm29402	null
MGI:5580109	Gm29403	null
MGI:5580110	Gm29404	null
MGI:5580111	Gm29405	null
MGI:5580112	Gm29406	null
MGI:5580113	Gm29407	null
MGI:5580114	Gm29408	null
MGI:5580115	Gm29409	null
MGI:5580116	Gm29410	null
MGI:5580117	Gm29411	null
MGI:5580118	Gm29412	null
MGI:5580119	Gm29413	null
MGI:5580120	Gm29414	105243892
MGI:5580121	Gm29415	108167672
MGI:5580122	Gm29416	null
MGI:5580123	Gm29417	null
MGI:5580124	Gm29418	102631830
MGI:5580125	Rpap3-ps1	null
MGI:5580126	Gm29420	null
MGI:5580127	Gm29421	null
MGI:5580128	Gm29422	null
MGI:5580129	Gm29423	null
MGI:5580130	Gm29424	null
MGI:5580131	Gm29425	null
MGI:5580132	Gm29426	102638067
MGI:5580133	Gm29427	null
MGI:5580134	Gm29428	102640122
MGI:5580135	Gm29429	null
MGI:5580136	Gm29430	null
MGI:5580137	Gm29431	null
MGI:5580138	Gm29432	null
MGI:5580139	Gm29433	null
MGI:5580140	Gm29434	null
MGI:5580141	Gm29435	null
MGI:5580142	Gm29436	null
MGI:5580143	Gm29437	null
MGI:5580144	Gm29438	null
MGI:5580145	Gm29439	null
MGI:5580147	Gm29441	null
MGI:5580148	Gm29442	null
MGI:5580149	Gm29443	102634559
MGI:5580150	Gm29444	null
MGI:5580151	Gm29445	null
MGI:5580152	Gm29446	null
MGI:5580153	Gm29447	null
MGI:5580154	Gm29448	null
MGI:5580155	Gm29449	null
MGI:5580156	Gm29450	null
MGI:5580157	Gm29451	null
MGI:5580158	Gm29452	108168526
MGI:5580159	Gm29453	null
MGI:5580160	Gm29454	108167710
MGI:5580161	Gm29455	null
MGI:5580162	Gm29456	null
MGI:5580163	Gm29457	null
MGI:5580164	Gm29458	null
MGI:5580165	Gm29459	null
MGI:5580166	Gm29460	null
MGI:5580167	Gm29461	102634194
MGI:5580168	Gm29462	null
MGI:5580170	Gm29464	null
MGI:5580172	Gm29466	null
MGI:5580173	Gm29467	null
MGI:5580174	Gm29468	null
MGI:5580175	Gm29469	null
MGI:5580176	Gm29470	null
MGI:5580177	Gm29471	null
MGI:5580178	Gm29472	null
MGI:5580179	Gm29473	null
MGI:5580180	Gm29474	null
MGI:5580181	Gm29475	null
MGI:5580182	Gm29476	null
MGI:5580183	Gm29477	null
MGI:5580184	Gm29478	102633433
MGI:5580185	Gm29479	null
MGI:5580186	Gm29480	null
MGI:5580187	Gm29481	null
MGI:5580188	Gm29482	null
MGI:5580189	Gm29483	102641120
MGI:5580190	Gm29484	null
MGI:5580191	Gm29485	102634727
MGI:5580192	Gm29486	null
MGI:5580193	Gm29487	108167724
MGI:5580194	Gm29488	null
MGI:5580195	Gm29489	null
MGI:5580196	Gm29490	null
MGI:5580197	Gm29491	null
MGI:5580198	Gm29492	null
MGI:5580201	Gm29495	null
MGI:5580202	Gm29496	null
MGI:5580203	Gm29497	null
MGI:5580204	Gm29498	null
MGI:5580205	Gm29499	null
MGI:5580206	Gm29500	null
MGI:5580207	Gm29501	null
MGI:5580208	Gm29502	null
MGI:5580209	Gm29503	null
MGI:5580210	Gm29504	102631917
MGI:5580211	Gm29505	null
MGI:5580212	Gm29506	102632273
MGI:5580213	Gm29507	null
MGI:5580214	Gm29508	102632488
MGI:5580215	Gm29509	null
MGI:5580217	Gm29511	null
MGI:5580218	Gm29512	null
MGI:5580219	Gm29513	null
MGI:5580220	Gm29514	102639375
MGI:5580221	Gm29515	null
MGI:5580222	Gm29516	null
MGI:5580223	Gm29517	null
MGI:5580224	Gm29518	null
MGI:5580225	Gm29519	null
MGI:5580226	Gm29520	null
MGI:5580227	Gm29521	null
MGI:5580228	Gm29522	null
MGI:5580229	Gm29523	null
MGI:5580230	Gm29524	null
MGI:5580231	Gm29525	null
MGI:5580232	Gm29526	null
MGI:5580233	Gm29527	null
MGI:5580234	Gm29528	null
MGI:5580235	Gm29529	null
MGI:5580236	Gm29530	null
MGI:5580237	Gm29531	null
MGI:5580238	Gm29532	null
MGI:5580239	Gm29533	null
MGI:5580240	Gm29534	null
MGI:5580241	Gm29535	null
MGI:5580242	Gm29536	102636764
MGI:5580243	Gm29537	null
MGI:5580244	Gm29538	102636980
MGI:5580245	Gm29539	102634275
MGI:5580246	Gm29540	null
MGI:5580247	Gm29541	null
MGI:5580248	Gm29542	null
MGI:5580249	Gm29543	105245595
MGI:5580250	Gm29544	null
MGI:5580251	Gm29545	null
MGI:5580252	Gm29546	null
MGI:5580253	Gm29547	null
MGI:5580254	Gm29548	null
MGI:5580255	Gm29549	null
MGI:5580256	Gm29550	null
MGI:5580257	Gm29551	null
MGI:5580258	Gm29552	null
MGI:5580259	Gm29553	null
MGI:5580260	Gm29554	null
MGI:5580261	Gm29555	null
MGI:5580262	Gm29556	null
MGI:5580263	Gm29557	null
MGI:5580264	Gm29558	null
MGI:5580265	Gm29559	null
MGI:5580266	Gm29560	null
MGI:5580267	Gm29561	null
MGI:5580268	Gm29562	null
MGI:5580269	Gm29563	null
MGI:5580270	Gm29564	null
MGI:5580271	Gm29565	102631953
MGI:5580272	Gm29566	null
MGI:5580273	Gm29567	null
MGI:5580274	Gm29568	null
MGI:5580275	Gm29569	null
MGI:5580276	Gm29570	null
MGI:5580277	Gm29571	102640597
MGI:5580278	Gm29572	null
MGI:5580279	Gm29573	null
MGI:5580280	Gm29574	null
MGI:5580281	Gm29575	null
MGI:5580282	Gm29576	null
MGI:5580283	Gm29577	null
MGI:5580284	Gm29578	null
MGI:5580285	Gm29579	null
MGI:5580286	Gm29580	null
MGI:5580287	Gm29581	null
MGI:5580288	Gm29582	101055632
MGI:5580290	Gm29584	null
MGI:5580291	Gm29585	null
MGI:5580292	Gm29586	null
MGI:5580293	Gm29587	null
MGI:5580294	Gm29588	null
MGI:5580296	Gm29590	102632831
MGI:5580297	Gm29591	null
MGI:5580298	Gm29592	null
MGI:5580299	Gm29593	108168425
MGI:5580300	Gm29594	null
MGI:5580301	Gm29595	102639746
MGI:5580302	Gm29596	null
MGI:5580303	Gm29597	null
MGI:5580304	Gm29598	null
MGI:5580305	Gm29599	null
MGI:5580306	Gm29600	null
MGI:5580307	Gm29601	105246667
MGI:5580308	Gm29602	null
MGI:5580309	Gm29603	108167671
MGI:5580310	Gm29604	null
MGI:5580311	Gm29605	101055786
MGI:5580312	Gm29606	null
MGI:5580313	Gm29607	null
MGI:5580314	Gm29608	null
MGI:5580315	Gm29609	null
MGI:5580316	Gm29610	null
MGI:5580317	Gm29611	108167629
MGI:5580318	Gm29612	null
MGI:5580319	Gm29613	null
MGI:5580320	Gm29614	null
MGI:5580321	Gm29615	null
MGI:5580322	Gm29616	null
MGI:5580323	Gm29617	null
MGI:5580324	Gm29618	null
MGI:5580325	Tmem167-ps2	102638485
MGI:5580326	Tmem167-ps3	102638608
MGI:5580328	Gm29622	null
MGI:5580329	Gm29623	null
MGI:5580330	Gm29624	null
MGI:5580331	Gm29625	null
MGI:5580332	Gm29626	null
